asin,helpful_vote,images,parent_asin,rating,text,timestamp,title,user_id,verified_purchase
2370990031,10,"",2370990031,3.0,I'm torn on this game. There are aspect that are fun but some things are difficult if you are not super familiar with England's culture/way of doing things. After two and a half hours of one of the campaigns we gave up and looked at the answers. We were just hitting road block after road block. Turns out we had to go to a specific place to get our next step but we had no idea we needed to go there because we didnt know that that is where you would find birth records in England.<br />After that annoyance I have not been able to get my game people to play another one with me to give it another shot.  It was rather frustrating,,Frustrating if not familiar with culture,AFK3UIBYLRDFYG7CUQN7PY4K52VQ,true
B00498EK5U,0,"",B00498EK5U,2.0,"Fun to squeeze, but they do not change color as advertised on the box they were delivered in and they are not spikey balls like the featured picture shows. Not made to last, maybe a good party favor.",,"Meh, not as advertised",AG3W7EHLDMFUJSD2F4YEVVOC5YMQ,true
B08QHYT8M5,0,"",B09KH69391,5.0,I leave this buy her moms purse so she thinks it’s something she isn’t suppose to get into but when she does it’s like this first time everytime she likes that it makes noise the phone and key holder and sounds and the little wallet is so cute. Great quality I had it for about 3 months now and still looks new,,So cute,AEX66U2YTL2FUCRWBGHZI7VE7I2A,true
B0838WRCDK,0,"",B0838WRCDK,5.0,Put this on the wall for pictures and it was super cute,,Cute little prop,AEX66U2YTL2FUCRWBGHZI7VE7I2A,true
B009NUCSV2,0,"",B009NUCSV2,5.0,Nice but squished,,Five Stars,AEX66U2YTL2FUCRWBGHZI7VE7I2A,true
B08JYHBBM6,0,"",B08JYHBBM6,3.0,"Box looks nothing like this, it's just plain white and was pretty dinged up. I just hope the product is OK inside because it's a gift for a very sweet little boy.",,Here's to hoping,AF2LPTHY3XJF4PJHCB7XAEQLM7KA,true
B07DNGTK4Z,0,"IMAGE,https://images-na.ssl-images-amazon.com/images/I/514wvjNp2KL._SL1600_.jpg,https://images-na.ssl-images-amazon.com/images/I/514wvjNp2KL._SL800_.jpg,https://images-na.ssl-images-amazon.com/images/I/514wvjNp2KL._SL256_.jpg",B088WJ7P9B,5.0,Nice size. I have 26 monarch caterpillar in the large with plenty of room. Easy to clean out and add or remove milkweed.  I ordered another !,,Perfect for raising butterflies!,AGD6D5W26PE3RZA3HBPWE2BMUFSA,true
B07259GF3Q,0,"",B08RJ1721P,5.0,"Bought this for a 6yo. It’s very warm and cute! Seems well made, it’s soft and washes well. It has some room to grow but it’s not huge.",,Very cute and well made,AF7TVVTQ2PPCBUUAPHWYKHZ6QBRQ,true
B00HXN2YC4,0,"",B00HXN2YC4,5.0,"My 5yo son is obsessed with alarms and learning how they work. While he likes traditional cutesy toys he prefers mechanical toys like this one. This was a great way to introduce him to basic electricity knowledge, and we both enjoyed working on it. Since he’s very young he could only play with it with if I’m supervising him. I did have to watch a video on YouTube on how to put it together because the instructions were not enough for someone who’s never done that before. It was a fun project and now he’s even more obsessed with alarms and learning the mechanics of electrical systems.",,Great educational toy,AF7TVVTQ2PPCBUUAPHWYKHZ6QBRQ,true
B01MXU0DWF,0,"",B0BKD2KQYJ,5.0,"My son is obsessed with garbage cans and trucks, this truck has been a great addition to his toys. He loves playing with all of its features, he puts matchbox cars inside the garbage can and loves lifting it to empty it inside the truck. He laughs with all the noises the truck makes and overall he really enjoys playing with it. I really like how big it is as well because he can fit all kinds of toys inside it.",,Great toy for a 2 year old,AF7TVVTQ2PPCBUUAPHWYKHZ6QBRQ,true
B07HN9DP3D,0,"",B07HN9DP3D,5.0,I bought these for my sister who is a huge Bowie fan and she loved them,,Bought these as a Christmas present,AFV6JHXDZTCP75SKAXG4S5YPM4OA,true
B07QHG1KQ3,0,"",B07QHG1KQ3,3.0,I really thought it was going to be a little bit bigger. I was disappointed when I opened the box and saw this small stuffed animal.  Yeah it gives the dimensions on here but $17 for this small thing?! It's a gift so hopefully my son likes it.,,Small for the price,AFTE357ARWB7QYJD55LLN55FN3TA,true
B00000DMFD,0,"",B07LB7K6HD,2.0,Just OK. First time I played this with the grandkids they enjoyed building the trap and seeing it all work. But now they just want to get to the part of capturing the mice. And they figured out how to place the mouse under the trap so it won't capture completely. So not sure they are really getting the whole idea of the game. Kids are 7 and 9. Became bored with this pretty quickly.,,Not all we expected it to be,AFU2DEQZSY7X75U53G2DH4OVMAPQ,true
B00KU12UMU,0,"",B00KU12UMU,5.0,Great value.,,Five Stars,AG64EOA5ZWXCHHEFERLRUVLWNSJA,true
B00KU12R5A,0,"",B00KU12R5A,5.0,Great value.,,Five Stars,AG64EOA5ZWXCHHEFERLRUVLWNSJA,true
B00V0BY0YU,0,"",B00V0BY0YU,5.0,Great product.,,Five Stars,AG64EOA5ZWXCHHEFERLRUVLWNSJA,true
B07KP8QZMP,0,"",B099F4N7X2,5.0,"I built a very fun crossword of all of our families names. We have a very big family, (with 15 grandkids). There were plenty of letters and I have a ton left over.",,Tons of letters!,AFSV2PUHR5CNWNA74KMRR4AJOAZQ,true
B00O1GU1DA,0,"",B00O1GU1DA,4.0,These are 1/2 inch.  I wish I had ordered shorter ones.,,These are 1/2 inch. I wish I had ordered ...,AGNRCOBV5B6L2ZFQYIVQFIMZKSVQ,true
B09YPQDQ8T,0,"",B09YPQDQ8T,5.0,"These were a hit with the kids!  And no, I didn't hit the kids with them!  :o)",,Fun!,AGPFPRUBXXX65L6NCPFRYOC33JZQ,true
B00TH0NMUY,0,"",B07R7W3LM4,4.0,This is a gift so I don't know if she's going to like it or not. I think she will.  V-Tech always makes great things that capture a child's imagination and attention.,,Pleased!,AGPFPRUBXXX65L6NCPFRYOC33JZQ,true
B01BC544R6,1,"",B01BC544R6,5.0,"These are great!!!  One for every need it looks like.  I bought them for various crafting projects, and I think they'll be perfect!",,Better than expected!!,AGPFPRUBXXX65L6NCPFRYOC33JZQ,true
B011CK9A2A,0,"",B011CK9A2A,5.0,"A bit thin, but it is soft and my granddaughter loves it",,Five Stars,AHHPRI7RLKITQQDS3UHNFXKKDFDA,true
B01ASVCW1U,1,"",B09PMR5QL6,5.0,No complaints. It works and looks just like it is supposed to,,It works and looks just like it is supposed,AHHPRI7RLKITQQDS3UHNFXKKDFDA,true
B00HX9VZDW,0,"",B00HX9VZDW,5.0,These are the best puzzles. My 2 year old has 2 sets and loves to play with them. The pieces are easy for her to put together because they are big enough for her little hands,,Very nice toy,AHHPRI7RLKITQQDS3UHNFXKKDFDA,true
B00P2SKX02,0,"",B00P2SKX02,5.0,Keeps my 2 year old entertained longer than most toys,,Very cute and develops motor skills,AHHPRI7RLKITQQDS3UHNFXKKDFDA,true
B07R7XP9P6,0,"",B07R7XP9P6,5.0,Fun game,,Fun game,AERJGR25K7F4ZUP2T2LQHON227QA,true
B09Y1B8RTP,2,"",B0B1Q7V99L,5.0,"Lots of different designs! Stuck them on my car and on my coffee cups, so far no problems with them peeling. Super fun for just a few bucks!",,Cute,AE6KT2NCROIKTPLZP77ZZDU2BDOA,true
B009T45XY6,0,"",B009T45XY6,5.0,"Blue darts are way faster than the older orange darts.<br />Tolerates older darts, but not all the time.  Just pay attention that the switch isn't the trigger anymore, it's an additional switch below the tigger guard.  Also, the gun feels unbalanced unless it has batteries in it.<br />I like the spot from the targeting light - it's laserlike without being a laser.",,These blue darts really zing,AFQ7ZO3NWNSSIZ2FAMR4BNAYSDKQ,true
B083MLX99J,0,"",B083MLX99J,5.0,"very whimsical, good quality.",,beautiful,AFVHAZ6WN6V4RVRFIHV6UNTVD2OQ,true
B09S3XDYVN,0,"",B0BHTXC9ZC,5.0,"A couple of Christmases ago I purchased some of the animals for my grandson, and he absolutely loved them. They were so well made that I could not get over how they looked so realistic. So I decided to order some of the unicorn series for my granddaughter for Christmas this year. She absolutely loved this unicorn. It's beautiful and well made. Highly recommend these as gifts.",,Beautiful and well constructed unicorn gift,AFP26B3ZR5UURTMP2WZ5PDYUYDSQ,true
B09QH7QJS7,1,"",B09QH7QJS7,5.0,"I bought this set as a gift for my four and a half year old granddaughter because she loves mermaids and unicorns. I had purchased many of the Schleich animals for my grandson in the past, and I knew they would be great quality. They seemed very durable and they were absolutely beautiful. The magnet that holds the mermaid on the horse worked very well. I had to do a little adjusting to the mermaid horses tail though to get it to stand up, but it finally worked out okay. You can't go wrong with this set, it is an absolutely gorgeous gift for any little child who loves make believe and fantasy.",,Great fantasy playset or collectible,AFP26B3ZR5UURTMP2WZ5PDYUYDSQ,true
B00Z7QYJ7M,0,"",B00Z7QYJ7M,5.0,"Fun time for the kids birthday in times of quarantine. We go to Build a Bear every year, and this year it’s closed. This was a great substitution and was a huge blast!",,So much fun for the kids during a quarantine birthday!,AFMLSCFS24LJUQ5HRSP27ZWNDYWQ,true
B00ND00432,0,"",B00ND00432,5.0,"Cute,nice toy",,nice,AGP6YXC3SX7R5A37TFCXP3XCVABA,true
B084NV7HHN,0,"",B084NV7HHN,4.0,"Great game for all the little Bluey lovers. Two downsides; it only comes with 4 playing boards (boards are printed on both sides for variation) and the character cards aren't labeled so if you don't know the character names you're kind of out of luck. The playing boards and tokens are average cardboard. The cards seem like a typical playing card quality and wont withstand too much bending or handling. We've really enjoyed playing this game so far. Basic bingo with some different options depending on who's playing. Easy enough for a 2 year old but fun enough for the whole family (if there were enough playing boards, might just have to get a 2nd set).",,Bingo FUN!,AESWMEWW67DTYOEXBPBXLMAQECCA,true
B006UPHO3K,0,"",B0B4TLQXFF,5.0,So cute and SOFT,,Love it,AFXA3MAZ5THXFVERP2SYJT7LVZPA,true
B08FVH9D98,0,"",B08FVH9D98,5.0,"A puzzle of 2 cats lying on top of a puzzle with a quilt and 2 cats... it amazes me I could finish it in 4 days!  You never get out of the optical illusion of where the puzzle ends and the quilt begins... not to mention the puzzling pieces the cats are playing with!  What a joy.  This must be one of the most difficult puzzles ever.  I admire the painter who made this picture, because of the utmost attention to detail, the tiny flowers of the puzzle and quilt pieces, the hair of the cats... amazing!",,puzzle puzzle !,AEFEZIYEZG7XTSPDTFIUQXWMGEDQ,true
B078S8DVKR,1,"",B078S8DVKR,5.0,I love this Ravensburger puzzle as well.  The picture is very nice lots of kittens on a desk around the window.  Very cute.,,I love this Ravensburger puzzle as well,AGBECB2TC6PP7OHNARDRUPNT75TQ,true
B00657N6EO,4,"",B00657N6EO,4.0,"I use this for metal plating small items with copper, nickel and zinc. I DO NOT USE FOR PLATING WHEN THE PROCESS USES HOT ACIDS like hydrochloric, sulphuric or nitrate because the container is plastic and would vanish in a few seconds leaving me with a pool of really nasty acid to neutralize and clean up. I shorted it one star as the metal parts rust solid in no time even with normal care. It is a good value and does what I bought it for.",,A good buy for my needs,AHRQYYKEOUWW5HJU3RNRCXTXKAMA,true
B075DH2P12,0,"",B075DH2P12,3.0,"comb her the wrong way and shes bald .... also basebis so light,  it's literally impossible to brush her or do anything with her hair which is literally the whole point of buying this",,eh,AHAPQ3I4U2VUM7QNVSFMVLMDDZGA,true
B08WZ33WRV,0,"",B08WZ33WRV,5.0,Bought these to throw to the crowd at a pep assembly. Good quality and shipped fast!,,Perfect,AFTKDRD5CXVX6EFU64DZ4PDCSRJQ,true
B07DFCLQTQ,0,"",B07DFCLQTQ,5.0,Adorable! My daughter loves Pusheen and this didn’t disappoint!,,Adorbs!,AECN5TVBIEXBUGEXBLCCTZOQ6IWA,true
B01H7Q0Q8K,0,"",B07NVH1ZVQ,4.0,"My son has been begging for these for over a year. These are super aborable and fuzzy. My only complaint is Around the muzzle there is a thread that my son couldn't help but pull on and it left a hole,  seem like if he keeps poking the hole will get bigger and I don't know who to call about this. My son has Aspergers and I know he will NOT like me taking it away from him to return it and then send it back....if it wasn't for the string and tr hole it would be 5 stars! He loves to pretend to scare us all! This wasn't my top choice for a toy, but he truly adores them. I wish they had a giraffe and some more cute ones out there!",,Very cute but I think they are rushing them out,AECN5TVBIEXBUGEXBLCCTZOQ6IWA,true
B08QYV1KZK,0,"",B08QYV1KZK,5.0,Very sturdy and beautiful picture but difficult.,,Large puzzle will be a challenge,AENF2YRJAES2MQZDYMB2JCR6DACA,true
B09BCL5NPZ,3,"",B09BCL5NPZ,5.0,It’s great. I can move my puzzle and store it under the bed.,,Great for my new hobby.,AENF2YRJAES2MQZDYMB2JCR6DACA,true
B000Y11RD4,1,"",B000Y11RD4,5.0,"I've been looking for something like this for years, works great for my acrylic brushes and I might get another one to hang my watercolor brushes from.",,Great way to clean and dry brushes,AFXOVOWAT33DZDZPMTBU77OIBXYA,true
B08P8S4JRR,0,"",B08P8S4JRR,5.0,I use them to cut everything. So far they are working well and held up.,,Works,AH5RNS5JFPJMTBB7CGHRIBFVV2CQ,true
B076XDVFS4,0,"",B076XDVFS4,5.0,I enjoyed putting this puzzle together.,,Puzzler!,AH5RNS5JFPJMTBB7CGHRIBFVV2CQ,true
B07FQZH2NQ,29,"",B07FQZH2NQ,5.0,I just love the videos! Not like working out at all,,Great videos!,AF7UMBJ7NLPJ3IV3VZYIIW72I2ZA,true
B00P2SLCD4,0,"",B00P2SLCD4,5.0,Basic wooden puzzle,,Puzzle,AGGC2O2YU4BFN7LXJJWWCTSTRWVQ,true
B07XGNSH8Y,4,"",B07XGNSH8Y,5.0,I gave as a gift. It was well received and apparently easy enough to learn.,,Giftable,AFE7XVAELVHIHWHKM6NFIVLS55YA,true
B01NALEP04,0,"",B07ZS6QKJL,5.0,My 6 year old nephew loved it.  As did all the adults!,,Great quality,AFE7XVAELVHIHWHKM6NFIVLS55YA,true
B08DJS9644,0,"",B08DJS9644,5.0,I use this with my preschoolers. They know to wash when the light is on.  I will now buy one for myself. It is nice to know exactly how long it takes to fully wash your hands.,,Easy to use,AGNUQ3RLFPK42CJQAKWHJLCXLFLA,true
B00VJIUVR4,0,"",B00VJIUVR4,1.0,"Problems, it won't fly.",,It sucks,AGEPKNU2H766R6PFU55QQVL37EQA,true
B001KMIYD2,2,"",B001KMIYD2,5.0,"got this for my brother and he loves it, we play it all the time, also very cool looking box.",,good game,AFGMI2XAPGXVXSVGCFYGIAFP7DLQ,true
B07G8ZTSW4,0,"",B07G8ZTSW4,5.0,Really pretty puzzle.,,Good buy,AGFWA4UB5MYRCSFRZS2W5M5BTECA,true
B00FS5LQK0,0,"",B00FS5LQK0,1.0,This is a horrible replacement for traditional paint-with-water books.  The palette at the top does not do the job.  Horrible!!! My child was in tears.,,No,AHVZMXBSPNZH5STYAPIDNVEXSO6Q,true
B094CGZ4RC,0,"",B09XMZYND3,5.0,Gift for grandkids and they love it.,,Easy game for all ages,AHL5GD6NHJ2OFC7C6IKMUTZ7LB4Q,true
B01MRRX3QT,0,"",B01MRRX3QT,1.0,It was too small the product when I got is was broken I return it same day I got it,,Bingo game broken,AGXGYKBZRFCYAKNGEVPEZM5W47ZQ,true
B085GZL59X,1,"",B085GZL59X,5.0,"This is so much better then regular slime, it’s not so sticky and easier to play with. It does turn you hands the color of the slime but it washed right off",,Not so slimy,AFEUGODP4DJJKKDQSZVINWMLF4FA,true
